,HER2+,HR+,Triple Neg,importance
chr2:131792734-131931782,0.0,0.0,0.0,0.0
chr2:131945577-132196569,0.0,-0.12067384113895455,0.2048189875670044,0.32549282870595897
chr2:132210961-132323628,-0.01574882790326421,0.18510107704265444,0.0,0.20084990494591864
chr2:132327604-132947789,0.0,-0.024821768581634606,0.08246464371839202,0.10728641230002663
chr2:132974227-231853847,0.0,0.0,0.02824608390620901,0.02824608390620901
chr2:231862922-242784096,0.0,0.0,0.0,0.0
chr3:39066-478718,0.0,0.0,0.0,0.0
chr3:515536-574415,0.0,0.0,0.0,0.0
chr3:586636-75535753,0.0,0.041263658755609625,-0.08391460810945578,0.1251782668650654
chr3:75546791-75799957,0.0,0.2735530131599976,-0.2008731822121404,0.474426195372138
chr3:75845446-90391698,0.0,0.0,0.0,0.0
chr3:95043863-126884366,-0.11212047167087623,0.0,0.049530445184106965,0.1616509168549832
chr3:127015333-163987465,0.0,0.159788249618911,0.0,0.159788249618911
chr3:163997236-164023510,-0.07590282846078908,0.0,0.14869952439950435,0.22460235286029342
chr3:164038925-164101784,-0.09071910572059595,0.0,0.050754768202166206,0.14147387392276217
chr3:164112881-193467200,-0.0369806203559014,0.0,0.03316208581096263,0.07014270616686402
chr3:193476462-196656506,-0.1381576773820992,0.0,0.03176093590164894,0.16991861328374813
chr3:196908262-196937230,-0.24576525013952527,0.0,0.29797264086432684,0.5437378910038522
chr3:196947293-199383479,0.0,0.0,0.0,0.0
chr4:5224-49422736,0.0,0.013070353021447908,0.0,0.013070353021447908
chr4:52530029-69042487,0.0,0.0,0.0,0.0
chr4:69215734-69311985,0.0,0.008812475558723736,-0.1805188593664727,0.18933133492519644
chr4:69789443-70305861,0.0,-0.10949908733936063,0.0,0.10949908733936063
chr4:70334625-74719357,0.0,-0.1298317729803578,0.14988187661658164,0.27971364959693945
chr4:74730754-93211181,0.0,0.0,0.0,0.0
chr4:93240865-190844427,0.0,0.032356548571574,0.0,0.032356548571574
chr4:190887518-191165971,0.0,0.03891124974520277,-0.13904054567810573,0.1779517954233085
chr4:191191940-191311992,0.0,0.0,0.0,0.0
chr5:75149-745859,0.0028264222775700202,0.0,0.0,0.0028264222775700202
chr5:763494-878290,0.2216811033819944,-0.13648067514026088,0.0,0.3581617785222553
chr5:916822-21966989,0.0,0.0,0.0,0.0
chr5:21979223-32203336,0.0,-0.06414084302925135,0.05149314874542692,0.11563399177467827
chr5:32209048-45938397,0.0,0.0,0.0,0.0
chr5:49619946-68850823,0.0,0.0,-0.012481026638468045,0.012481026638468045
chr5:69274433-96603723,0.0,0.23099606857624466,-0.09091267389827393,0.3219087424745186
chr5:96637773-180644810,0.0,0.13706592544240442,-0.15902135544039056,0.296087280882795
chr6:5839-154410,0.06489680926380492,0.0,-0.20323707684397052,0.26813388610777544
chr6:204528-634345,-0.018834316897499783,0.0,0.0,0.018834316897499783
chr6:655129-1435871,0.0,0.0,0.0,0.0
chr6:1436117-1512043,0.1250387891788849,0.0,-0.03242209428483221,0.15746088346371712
chr6:1535319-30010234,0.0,-0.22581799540265649,0.051104048583848226,0.2769220439865047
chr6:30021894-32519935,0.0,-0.15080017661291176,0.12676317584463317,0.27756335245754493
chr6:32586131-32600962,0.0,-0.08118217308695547,0.17800149576673505,0.2591836688536905
chr6:32605300-32629848,0.0,-0.06065661480626617,0.1235774927047303,0.18423410751099648
chr6:32634044-32728487,0.0,-0.09796415886321541,0.0,0.09796415886321541
chr6:32732764-32738443,0.0,-0.23860261417196027,0.29375263736156937,0.5323552515335297
chr6:32766023-91964331,0.043148645364011716,-0.34582399271391145,0.11324803126165776,0.5022206693395809
chr6:92035339-170943103,0.2131151466902432,-0.29188791743299763,0.0,0.5050030641232408
chr7:140213-38060725,0.0,0.0,0.0,0.0
chr7:38065862-61275990,0.0,0.0,0.0,0.0
chr7:61474815-141189966,0.0,0.0,0.0,0.0
chr7:141214728-141245219,-0.11255825011256969,0.0,0.0,0.11255825011256969
chr7:141259727-141549648,0.0,0.0,0.0,0.0
chr7:141555761-141947816,0.0,0.0,0.0,0.0
chr7:141965869-141978333,0.0,-0.13542181892523303,0.014893528196901958,0.15031534712213498
chr7:141989305-143302267,0.0,0.0,0.0,0.0
chr7:143321677-143391065,0.0,0.2403909314301947,-0.12932779280528894,0.36971872423548363
chr7:143526118-158617983,0.0,0.09517796208010935,0.0,0.09517796208010935
chr8:63810-90816,-0.2272280672293481,0.0,0.24027234363194477,0.4675004108612929
chr8:166452-6907624,-0.16779890865592853,0.0,0.07935207434741301,0.24715098300334154
chr8:7040596-8132139,0.0,0.0,0.036619388671135754,0.036619388671135754
chr8:8148437-12448374,-0.03828224977835965,0.0,0.0,0.03828224977835965
chr8:12511855-16315130,-0.023503062308829037,0.0,0.0,0.023503062308829037
chr8:16373516-28182114,-0.12889781142857176,0.0,0.0,0.12889781142857176
chr8:28208003-35676140,-0.0043478810372838406,0.2549507407175893,-0.061196520071868085,0.3204951418267412
chr8:35694285-39333915,0.0,0.08845501982293519,0.0,0.08845501982293519
chr8:39356595-39505256,0.020123042552305286,0.002681322145352141,-0.21224470675551052,0.23504907145316795
chr8:39535655-43515874,-0.08102534832914948,0.08414261312629141,0.0,0.16516796145544088
chr8:47575650-146264846,0.0,0.0,0.0,0.0
chr9:153131-40520747,0.0,0.0,0.0,0.0
chr9:42913008-110081531,0.0,0.0,0.0,0.0
chr9:110086022-110108926,0.0,0.0,0.0,0.0
chr9:110114139-138397892,0.020195174084364397,-0.08370626323746203,0.0,0.10390143732182643
chr10:115544-38563575,0.0,-0.20871113500233443,0.07061498840472892,0.27932612340706336
chr10:38596435-42057554,0.08152982889345847,0.0,-0.05287542811329823,0.1344052570067567
chr10:42150759-46371243,0.0758936872997468,-0.027108305122401984,0.0,0.10300199242214877
chr10:46396163-135395562,0.0,0.0,-0.0891412412754494,0.0891412412754494
chr11:182372-5733442,0.0,0.015348773907605789,0.0,0.015348773907605789
chr11:5742476-5762182,0.0,0.24337638316969562,-0.3403809873216308,0.5837573704913264
chr11:5777496-7757329,0.0,0.09307600697486806,-0.018648907840581447,0.11172491481544951
chr11:7762277-7797993,0.0,0.0,0.0,0.0
chr11:7803570-50337734,0.0,0.09200979955787492,-0.0562378175443447,0.14824761710221962
chr11:51244499-55118214,0.0,0.0,0.08191302866774385,0.08191302866774385
chr11:55124730-55194990,0.0,0.0,0.0,0.0
chr11:55200744-55207305,0.0,0.0,-0.003393534305715492,0.003393534305715492
chr11:55225136-56294614,0.0,-0.0029771791425161143,0.0,0.0029771791425161143
chr11:56304321-58626432,0.0,-0.04128007604620443,0.0,0.04128007604620443
chr11:58634869-68684682,0.05853738530105705,0.0,0.0,0.05853738530105705
chr11:68740184-68943548,0.0,0.0,0.0,0.0
chr11:68972488-70505018,-0.03893882242581581,0.0,0.0,0.03893882242581581
chr11:70519863-70552702,0.0,0.0,0.0,0.0
chr11:70562838-89296560,-0.004505627137496945,-0.012604334106724352,0.2065771968437501,0.22368715808797138
chr11:89400624-134432265,0.0,-0.21960300346918848,0.15643438130648052,0.376037384775669
chr12:33854-397918,0.0,-0.08213236029405963,0.0,0.08213236029405963
chr12:412868-427816,-0.010168203262252337,0.09214700003210492,0.0,0.10231520329435725
chr12:435020-9432943,0.0,-0.05164402518244025,0.0,0.05164402518244025
chr12:9528590-9585156,0.0,0.04128210715738656,0.0,0.04128210715738656
chr12:9633884-10453531,0.0,0.0,0.0,0.0
chr12:10464018-10484956,0.0,-0.019705733915211122,0.0,0.019705733915211122
chr12:10497371-11375835,0.0,0.0,0.0,0.0
chr12:11404653-11430887,0.11560694799910944,0.0,-0.050287979764117606,0.16589492776322703
chr12:11466807-34647417,0.0,0.0,0.0,0.0
chr12:36160215-36244407,0.0,0.0,0.0,0.0
chr12:36739877-67332062,0.0,0.31828653735626466,-0.2209921026396744,0.5392786399959391
chr12:67337260-132389367,0.0040446754356893485,0.19603304824096326,-0.38955307854553617,0.5896308022221888
chr13:5179-123882,0.0,0.20933906469522787,-0.13282964491072136,0.34216870960594925
chr13:18194527-18354969,0.0,0.0,0.0,0.0
chr13:18402053-56673183,0.0,0.0,0.0,0.0
chr13:56770498-114123862,0.0,0.0,-0.07052066999571562,0.07052066999571562
chr14:18149473-19216369,-0.0881976231326304,0.001684603718376829,0.0,0.08988222685100722
chr14:19268776-19490630,0.0,0.06061318783032076,-0.03499406041349372,0.09560724824381447
chr14:19505698-22000194,0.0,0.0,0.0,0.0
chr14:22022060-73047267,0.0,0.22158963159799,-0.1911638400298926,0.41275347162788256
chr14:73071404-73092018,0.226915003392722,-0.012527363535443037,-0.024929876625930006,0.26437224355409505
chr14:73106558-105584008,0.008561202720673029,0.0,0.0,0.008561202720673029
chr14:105602756-105630089,0.0,0.1819880768268395,-0.285309667256586,0.4672977440834255
chr14:105654998-105839439,0.0,0.007512999717278512,-0.07063052936323438,0.07814352908051289
chr14:105857193-105881279,0.0,-0.03279434324144164,0.0,0.03279434324144164
chr14:105907191-106349756,0.0,0.0,0.0,0.0
chr15:53166-592121,0.0,0.11909965953729656,-0.28864805584454395,0.4077477153818405
chr15:739595-18454050,0.03464368851072554,0.04236463690593434,-0.2664836802852174,0.34349200570187727
chr15:18657388-18683110,0.1008547833616323,0.012921763874825281,-0.30325190210515046,0.41702844934160804
chr15:18722595-20060061,0.19020354830351843,0.0,-0.18654126044528327,0.3767448087488017
chr15:20307869-21982746,0.0,0.046300569968670255,-0.04983885196464166,0.09613942193331192
chr15:22038880-22138119,0.0,0.0,-0.08622442560164048,0.08622442560164048
chr15:22163893-32511475,0.0,0.2568708874342913,-0.29129677649454433,0.5481676639288356
chr15:32523241-32594902,0.005299845927740438,0.0952585148738834,-0.2900147712902397,0.39057313209186356
chr15:32605086-100282819,0.0,0.0,0.0,0.0
chr16:28087-14817706,-0.17719006432374934,0.3926850489088324,-0.02607375930395237,0.5959488725365341
chr16:14956177-14988855,0.0,-0.144185926836943,0.08400272639725628,0.2281886532341993
chr16:15039224-33875313,0.0,0.17382691521769975,-0.10643437560534154,0.2802612908230413
chr16:34095229-34976429,-0.06852567649779483,0.10161271107082599,0.0,0.17013838756862082
chr16:45058242-54336421,0.0,-0.03593467532370143,0.20737346591542236,0.24330814123912378
chr16:54354643-54379834,0.0,-0.031092271683196154,0.0,0.031092271683196154
chr16:54390012-68679377,0.0,-0.14816884453446733,0.010455163137305217,0.15862400767177254
chr16:68710277-68751390,0.0396862009479018,-0.36003523940451165,0.13088044932091497,0.5306018896733284
chr16:68838368-69397102,0.0,-0.4336469670183439,0.36658564364333335,0.8002326106616773
chr16:69417987-69744010,-0.10050162014511704,0.03287048064505697,0.0,0.133372100790174
chr16:69763173-88690571,0.0,-0.05871624193495095,0.0,0.05871624193495095
chr17:10999-390571,0.0,0.0,0.0,0.0
chr17:403833-446414,0.0,-0.07710310546328714,0.22488749568538452,0.30199060114867166
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,0.0,0.0,0.03613920847800727,0.03613920847800727
chr17:984101-1003742,-0.02344132087299171,0.0,0.05551502062217117,0.07895634149516287
chr17:1008443-1536140,0.0,0.0,0.03613920847800727,0.03613920847800727
chr17:1542118-1560766,-0.16252747998472605,0.0,0.0,0.16252747998472605
chr17:1562322-1703117,0.0,0.0,0.013403402422790704,0.013403402422790704
chr17:1703729-1713758,-0.08276519577415825,0.005798996082760524,0.0,0.08856419185691877
chr17:1718892-1845756,0.0,0.0,0.0,0.0
chr17:1859252-1859812,0.11236138884453378,-0.15834271577757508,0.0,0.27070410462210887
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,0.0,0.0,0.0,0.0
chr17:2286862-2330659,0.0043444988567076254,0.0,-0.16813789233388138,0.172482391190589
chr17:2333732-2343255,0.0,0.0,0.0,0.0
chr17:2361350-18868037,0.0,-0.012406339502649738,0.13140995672441944,0.14381629622706918
chr17:19083766-20521986,-0.007516726245651582,0.0,0.0,0.007516726245651582
chr17:20569693-20596699,0.0,0.0,0.0,0.0
chr17:20618474-21442476,-0.004932882209575951,0.0,0.0,0.004932882209575951
chr17:21627596-22142513,0.0,0.0,0.026403404601619378,0.026403404601619378
chr17:22315936-22324326,0.06897129753394862,0.0,0.0,0.06897129753394862
chr17:22399576-27351012,0.03996606868024783,0.0,0.0,0.03996606868024783
chr17:27364248-27450834,0.0,0.0,0.0,0.0
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,1.4007840164331662,-0.632021955647292,-0.5792921184694018,2.6120980905498596
chr17:35286565-35427554,0.2042380645153885,0.0,-0.18816376839755916,0.39240183291294767
chr17:35444422-40926154,-0.24559892292635938,0.16431369464892015,0.0,0.4099126175752795
chr17:41011530-41494331,-0.4955654966385982,0.29177164889915974,0.0143198460044204,0.8016569915421784
chr17:41527705-41706870,-0.009105429196559763,0.0,0.031562649764757394,0.04066807896131716
chr17:41983407-42049540,-0.19520288033853705,0.0,0.0762097235014225,0.2714126038399596
chr17:42161364-42873571,-0.489182115518868,0.1531203644341917,0.14659992779312686,0.7889024077461866
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,-0.12446196852766547,0.0,0.05114506052847265,0.17560702905613812
chr17:60204302-60347930,-0.0019114758943141734,0.0,0.0,0.0019114758943141734
chr17:60360566-77432294,0.0,0.0,0.0,0.0
chr17:77442683-77503685,-0.19462427382532724,0.14655555230248662,0.0,0.34117982612781383
chr17:77535412-78653545,0.0,-0.14511664445325442,0.28229949778634444,0.4274161422395989
chr18:4316-76110964,0.0,0.47035207122641165,-0.299333247217358,0.7696853184437696
chr19:8246-232080,0.0,-0.1524664282433798,0.07163020991750135,0.22409663816088116
chr19:232836-236846,0.12982331315607085,0.0,-0.1834609059669269,0.31328421912299775
chr19:239700-3342864,0.0,-0.1357788002891535,0.0,0.1357788002891535
chr19:3363749-20383210,0.0,-0.12246022916202037,0.1051375437184308,0.2275977728804512
chr19:20422576-20493401,0.0,-0.1280229276275429,0.10880082987451337,0.23682375750205625
chr19:20552279-24157855,0.0,0.0,0.0,0.0
chr19:32545047-34430432,0.0,-0.04204774711192011,0.0,0.04204774711192011
chr19:34467144-56795493,0.0,0.0,0.037266079219913685,0.037266079219913685
chr19:56816785-56859204,0.0,-0.006529253245534171,0.0737683363269648,0.08029758957249898
chr19:56864309-63784327,0.0,0.0,0.0,0.0
chr20:8747-12478772,0.0,0.2507554452072009,-0.11671458890594107,0.36747003411314194
chr20:12495273-28266113,0.0,0.0,-0.028782733090147446,0.028782733090147446
chr20:29306447-40052114,0.0,0.18173960562473918,-0.27785585615613534,0.4595954617808745
chr20:40075620-62379059,0.0823348691086677,0.0,-0.2541624724333251,0.33649734154199284
chr21:9896630-10198129,0.22246991023570287,-0.06941897484895779,0.0,0.29188888508466065
chr21:13334960-13435755,0.0,-0.044429841797898564,0.0,0.044429841797898564
chr21:13461550-13635227,0.0,0.0,0.0,0.0
chr21:13660680-14258259,0.0,0.0,0.0,0.0
chr21:14294323-14314039,0.05781552443815537,-0.03902448823886091,0.0,0.09684001267701628
chr21:14334542-46914686,0.08102599273949733,0.0,0.0,0.08102599273949733
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,-0.14482796703338527,0.02581054872421706,0.17063851575760233
chr22:15270151-15403609,0.0,0.0691621522910054,-0.03880549601829613,0.10796764830930153
chr22:15433500-22665928,0.0,-0.16414292232506833,0.0,0.16414292232506833
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,-0.12550203383024525,0.07859367675331272,0.20409571058355797
chr22:24263116-37678070,0.0,-0.007597215737213089,0.002870481750983697,0.010467697488196787
chr22:37683612-37705310,0.20656530569938594,-0.5257669589459973,0.130186604744087,0.8625188693894703
chr22:37717564-49509094,0.0,-0.09681609287390276,0.0,0.09681609287390276
chr23:3229-45135,0.0,-0.47131518008934353,0.34365724747887333,0.8149724275682169
chr23:96116-214107,0.0,-0.0786240852763154,0.0,0.0786240852763154
chr23:268930-343473,0.10219527415657871,0.0,-0.015362456938767177,0.11755773109534588
chr23:354639-385792,0.0,0.0,-0.029064113913230993,0.029064113913230993
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0376629997547767,-0.1219120914702007,0.0,0.1595750912249774
chr23:1672003-1706462,-0.31279172989083465,0.3050219329800193,0.0,0.6178136628708539
chr23:2702388-2969155,0.0,-0.014511171323887214,0.0,0.014511171323887214
chr23:2979705-26516197,0.0,0.0751663289895563,-0.03717992997456644,0.11234625896412274
chr23:26537079-26627128,0.040010943676870026,0.0,-0.09024974910268722,0.13026069277955726
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.009469162094759046,-0.003923723229824147,0.013392885324583194
chr23:52844235-66511655,0.0,0.0,0.0,0.0
chr23:66527817-88259698,0.0,0.0,0.0,0.0
chr23:88434081-88986061,0.019903861922608103,0.0,0.0,0.019903861922608103
chr23:89001120-90763396,0.005346850866264605,0.0,0.0,0.005346850866264605
chr23:90837054-91203848,0.0,-0.08181738447473326,0.0,0.08181738447473326
chr23:91234699-91344716,0.09074315862886619,0.0,-0.17346321600358805,0.2642063746324542
chr23:91365063-92103804,0.01274318442572527,-0.08638799727474217,0.0,0.09913118170046743
chr23:92209094-152935130,0.0,-0.19172117776290115,0.11184144064732342,0.3035626184102246
chr23:152994680-154492924,0.0,-0.0921458415852274,0.14522242164713137,0.23736826323235877
