,HER2+,HR+,Triple Neg,importance
chr3:75845446-90391698,0.0,0.0,0.0,0.0
chr3:95043863-126884366,-0.019406874925107207,0.0,0.006641500910506634,0.02604837583561384
chr3:127015333-163987465,0.0,0.0,0.0,0.0
chr3:163997236-164023510,0.0,0.0,0.03974519623510984,0.03974519623510984
chr3:164038925-164101784,-0.06152236945996273,0.0,0.0,0.06152236945996273
chr3:164112881-193467200,0.0,-0.02549849385642725,0.38029130720893556,0.40578980106536283
chr3:193476462-196656506,0.0,0.0,0.11744307062109988,0.11744307062109988
chr3:196908262-196937230,0.0,-0.15524454671597485,0.6268822431663732,0.7821267898823481
chr3:196947293-199383479,0.0,0.0,0.027671398027796463,0.027671398027796463
chr4:5224-49422736,0.0,0.0,0.0,0.0
chr4:52530029-69042487,0.0,0.0,0.0,0.0
chr4:69215734-69311985,0.0,0.0,0.0,0.0
chr4:69789443-70305861,0.0,0.0,0.0,0.0
chr4:70334625-74719357,0.0,0.0,0.0,0.0
chr4:74730754-93211181,0.0,0.0,0.0,0.0
chr4:93240865-190844427,0.0,0.10100300571738262,0.0,0.10100300571738262
chr4:190887518-191165971,0.0,0.0,-0.12369272652763699,0.12369272652763699
chr4:191191940-191311992,0.0,0.0,0.0,0.0
chr5:75149-745859,0.0,0.0,0.0,0.0
chr5:763494-878290,0.0005175894737014989,-0.05260169225913391,0.0,0.05311928173283541
chr5:916822-21966989,0.0,0.0,0.0,0.0
chr5:21979223-32203336,0.0,0.0,0.0,0.0
chr5:32209048-45938397,0.0,0.0,0.0,0.0
chr5:49619946-68850823,0.0,0.0,0.0,0.0
chr5:69274433-96603723,0.0,0.13881681181413855,0.0,0.13881681181413855
chr5:96637773-180644810,0.0,0.0,0.0,0.0
chr6:5839-154410,0.0,0.0,0.0,0.0
chr6:204528-634345,0.0,0.0,0.0,0.0
chr6:655129-1435871,0.0,0.0,0.0,0.0
chr6:1436117-1512043,0.0,0.0,0.0,0.0
chr6:1535319-30010234,0.0,-0.021787950355359458,0.05746185263283195,0.0792498029881914
chr6:30021894-32519935,0.0,0.0,0.23969375956754096,0.23969375956754096
chr6:32586131-32600962,0.0,0.0,0.0,0.0
chr6:32605300-32629848,0.0,0.0,0.0,0.0
chr6:32634044-32728487,0.0,-0.040470244442606634,0.0,0.040470244442606634
chr6:32732764-32738443,0.0,0.0,0.12019727438261373,0.12019727438261373
chr6:32766023-91964331,0.0,-0.371981100920916,0.26391940678169534,0.6359005077026114
chr6:92035339-170943103,0.0,-0.21609279591080813,0.0,0.21609279591080813
chr7:140213-38060725,0.0,0.0,0.0,0.0
chr7:38065862-61275990,0.0,0.0,0.0,0.0
chr7:61474815-141189966,0.0,0.0,0.0,0.0
chr7:141214728-141245219,0.0,0.009789588759182576,0.0,0.009789588759182576
chr7:141259727-141549648,0.0,0.0,0.0,0.0
chr7:141555761-141947816,0.0,0.0,0.0,0.0
chr7:141965869-141978333,4.7130116043633535e-05,0.0,0.0,4.7130116043633535e-05
chr7:141989305-143302267,0.0,0.0,0.0,0.0
chr7:143321677-143391065,0.0,0.004756079571560774,0.0,0.004756079571560774
chr7:143526118-158617983,0.0,0.0,0.0,0.0
chr8:63810-90816,0.0,0.0,0.0,0.0
chr8:166452-6907624,-0.09009350511714653,0.0,0.06028677324485664,0.15038027836200318
chr8:7040596-8132139,0.0,0.0,0.0,0.0
chr8:8148437-12448374,0.0,0.0,0.0,0.0
chr8:12511855-16315130,0.0,0.0,0.0,0.0
chr8:16373516-28182114,0.0,0.0,0.0,0.0
chr8:28208003-35676140,0.0,0.051184995449087646,0.0,0.051184995449087646
chr8:35694285-39333915,0.0,0.0,0.0,0.0
chr8:39356595-39505256,0.0,0.0,-0.07292665363219325,0.07292665363219325
chr8:39535655-43515874,-0.07096691600462712,0.036837730944337656,0.0,0.10780464694896477
chr8:47575650-146264846,0.0,0.0,0.0,0.0
chr9:153131-40520747,0.0,0.0,0.0,0.0
chr9:42913008-110081531,0.0,0.0,0.0,0.0
chr9:110086022-110108926,0.0,0.0,0.0,0.0
chr9:110114139-138397892,0.0,0.0,0.0,0.0
chr10:115544-38563575,0.0,-0.11356929135986689,0.0,0.11356929135986689
chr10:38596435-42057554,0.0,0.0,0.0,0.0
chr10:42150759-46371243,0.0,0.0,0.0,0.0
chr10:46396163-135395562,0.0,0.0,0.0,0.0
chr11:182372-5733442,0.0,0.0,0.0,0.0
chr11:5742476-5762182,0.0,0.0,0.0,0.0
chr11:5777496-7757329,0.0,0.0,0.0,0.0
chr11:7762277-7797993,0.0,0.0,0.0,0.0
chr11:7803570-50337734,0.0,0.0,0.0,0.0
chr11:51244499-55118214,0.0,0.0,0.0,0.0
chr11:55124730-55194990,0.0,0.14256922291200105,0.0,0.14256922291200105
chr11:55200744-55207305,0.0,0.0,0.0,0.0
chr11:55225136-56294614,0.0,0.0,0.0,0.0
chr11:56304321-58626432,0.0,0.0,0.0,0.0
chr11:58634869-68684682,0.0,0.0,0.0,0.0
chr11:68740184-68943548,0.0,0.0,0.0,0.0
chr11:68972488-70505018,0.0,0.0,0.0,0.0
chr11:70519863-70552702,0.0,0.0,0.0,0.0
chr11:70562838-89296560,0.0,0.0,0.0,0.0
chr11:89400624-134432265,0.0,-0.08421117696882072,0.0,0.08421117696882072
chr12:33854-397918,0.0,0.0,0.0,0.0
chr12:412868-427816,0.0,0.0,0.0,0.0
chr12:435020-9432943,0.0,0.0,0.0,0.0
chr12:9528590-9585156,0.0,0.03273997130065169,-0.05277345075322904,0.08551342205388074
chr12:9633884-10453531,0.0,0.0,0.0,0.0
chr12:10464018-10484956,0.0,0.0,0.0,0.0
chr12:10497371-11375835,0.0,0.0,0.0,0.0
chr12:11404653-11430887,0.0,0.0,0.0,0.0
chr12:11466807-34647417,0.0,0.0,-0.19919508592931962,0.19919508592931962
chr12:36160215-36244407,0.0,0.0,0.0,0.0
chr12:36739877-67332062,0.0,0.37153394133881784,-0.047224391069246224,0.41875833240806404
chr12:67337260-132389367,0.0,0.27323174337013684,-0.44933753892989203,0.7225692823000289
chr13:5179-123882,0.0,0.0,0.0,0.0
chr13:18194527-18354969,0.0,0.0,0.0,0.0
chr13:18402053-56673183,0.0,0.0,0.0,0.0
chr13:56770498-114123862,0.0,0.0,-0.0032248099982511744,0.0032248099982511744
chr14:18149473-19216369,0.0,0.0,0.0,0.0
chr14:19268776-19490630,0.0,0.0,0.0,0.0
chr14:19505698-22000194,0.0,0.0,0.0,0.0
chr14:22022060-73047267,0.0,0.06707513021376083,-0.014809900273244784,0.08188503048700561
chr14:73071404-73092018,0.0,0.0,0.0,0.0
chr14:73106558-105584008,0.0,0.0,0.0,0.0
chr14:105602756-105630089,0.0,0.0,-0.2205964737115569,0.2205964737115569
chr14:105654998-105839439,0.0,0.0,-0.13836873624958115,0.13836873624958115
chr14:105857193-105881279,0.0,0.0,0.0,0.0
chr14:105907191-106349756,0.0,0.0,0.0,0.0
chr15:53166-592121,0.0,0.0,-0.14233565514898594,0.14233565514898594
chr15:739595-18454050,0.0,0.0,-0.13603160981994786,0.13603160981994786
chr15:18657388-18683110,0.0,0.0,0.0,0.0
chr15:18722595-20060061,0.0,0.0,0.0,0.0
chr15:20307869-21982746,0.0,0.0,0.0,0.0
chr15:22038880-22138119,0.0,0.0,0.0,0.0
chr15:22163893-32511475,0.0,0.047350257772849014,-0.004358855135969553,0.051709112908818564
chr15:32523241-32594902,0.0,0.0,-0.1750676042783647,0.1750676042783647
chr15:32605086-100282819,0.0,0.0,0.0,0.0
chr16:28087-14817706,0.0,0.42784724982348443,-0.07057628647494812,0.49842353629843256
chr16:14956177-14988855,0.0,-0.10896007204663971,0.0,0.10896007204663971
chr16:15039224-33875313,0.0,0.18260164280762675,-0.33683740620557634,0.519439049013203
chr16:34095229-34976429,0.0,0.0,0.0,0.0
chr16:45058242-54336421,0.0,0.0,0.0,0.0
chr16:54354643-54379834,0.0,-0.16805562755863745,0.0,0.16805562755863745
chr16:54390012-68679377,0.0,-0.014771524754655327,0.0,0.014771524754655327
chr16:68710277-68751390,0.0,-0.28500939435616357,0.28948393684011736,0.574493331196281
chr16:68838368-69397102,0.0,-0.18570015621095476,0.308265106007655,0.49396526221860976
chr16:69417987-69744010,0.0,0.0,0.0,0.0
chr16:69763173-88690571,0.0,0.0,0.0,0.0
chr17:10999-390571,0.0,0.0,0.0,0.0
chr17:403833-446414,0.0,0.0,0.07431175023036674,0.07431175023036674
chr17:451258-461603,0.0,0.0,0.0,0.0
chr17:465054-974692,0.0,0.0,0.0,0.0
chr17:984101-1003742,0.0,0.0,0.08066850288604667,0.08066850288604667
chr17:1008443-1536140,0.0,0.0,0.0,0.0
chr17:1542118-1560766,0.0,0.0,0.0,0.0
chr17:1562322-1703117,0.0,0.0,0.0,0.0
chr17:1703729-1713758,0.0,8.557830107237242e-05,0.0,8.557830107237242e-05
chr17:1718892-1845756,0.0,0.0,0.0,0.0
chr17:1859252-1859812,0.0,0.0,0.0,0.0
chr17:1860983-1881747,0.0,0.0,0.0,0.0
chr17:1890246-2286311,-0.04332346649994082,0.0,0.0,0.04332346649994082
chr17:2286862-2330659,0.0,0.0,0.0,0.0
chr17:2333732-2343255,0.0,0.0,0.0,0.0
chr17:2361350-18868037,0.0,0.0,0.055875938822754836,0.055875938822754836
chr17:19083766-20521986,0.0,0.08369705258528612,0.0,0.08369705258528612
chr17:20569693-20596699,0.0,0.16012273859647866,-0.10559551152695013,0.26571825012342876
chr17:20618474-21442476,0.0,0.0,0.0,0.0
chr17:21627596-22142513,0.0,0.0,0.0,0.0
chr17:22315936-22324326,0.09771663604614975,0.0,0.0,0.09771663604614975
chr17:22399576-27351012,0.0,0.0,-0.2426293807536823,0.2426293807536823
chr17:27364248-27450834,0.0,0.0,0.0,0.0
chr17:27463558-35067992,0.0,0.0,0.0,0.0
chr17:35076296-35282086,1.9476019463022616,-0.6275168025524234,-0.48593426246654536,3.06105301132123
chr17:35286565-35427554,0.0,0.0,0.0,0.0
chr17:35444422-40926154,0.0,0.10314657738229303,0.0,0.10314657738229303
chr17:41011530-41494331,-0.40495179876319776,0.01637083351771404,0.0,0.4213226322809118
chr17:41527705-41706870,0.0,0.0,0.0,0.0
chr17:41983407-42049540,0.0,0.0,0.0,0.0
chr17:42161364-42873571,-0.3441147999759079,0.0,0.0,0.3441147999759079
chr17:42975134-43019545,0.0,0.0,0.0,0.0
chr17:43036086-60196060,0.0,0.0,0.0,0.0
chr17:60204302-60347930,0.0,0.0,0.0,0.0
chr17:60360566-77432294,0.0,0.0,0.0,0.0
chr17:77442683-77503685,0.0,0.4766076754496962,0.0,0.4766076754496962
chr17:77535412-78653545,0.0,-0.04618529852275901,0.0,0.04618529852275901
chr18:4316-76110964,0.0,0.08648782140785902,0.0,0.08648782140785902
chr19:8246-232080,0.0,-0.04644961910785452,0.0,0.04644961910785452
chr19:232836-236846,0.0,0.0,0.0,0.0
chr19:239700-3342864,0.0,0.0,0.0,0.0
chr19:3363749-20383210,0.0,-0.043343820493999916,0.1101593857837933,0.15350320627779324
chr19:20422576-20493401,0.0,0.0,0.0,0.0
chr19:20552279-24157855,0.0,0.0,0.0,0.0
chr19:32545047-34430432,0.0,0.0,0.0,0.0
chr19:34467144-56795493,0.0,0.0,0.0,0.0
chr19:56816785-56859204,0.0,0.0,0.0,0.0
chr19:56864309-63784327,0.0,0.0,0.0,0.0
chr20:8747-12478772,0.0,0.02764066593730303,0.0,0.02764066593730303
chr20:12495273-28266113,0.0,0.0,0.0,0.0
chr20:29306447-40052114,0.0,0.0,0.0,0.0
chr20:40075620-62379059,0.0,0.0,0.0,0.0
chr21:9896630-10198129,0.0,0.0,0.0,0.0
chr21:13334960-13435755,0.0,-0.07872752217619619,0.0,0.07872752217619619
chr21:13461550-13635227,0.0,-0.0388173189932744,0.0,0.0388173189932744
chr21:13660680-14258259,0.0,0.0,0.0,0.0
chr21:14294323-14314039,0.0,0.0,0.0,0.0
chr21:14334542-46914686,0.0,0.0,0.0,0.0
chr22:134662-241255,0.0,0.0,0.0,0.0
chr22:246150-15013982,0.0,0.0,0.0,0.0
chr22:15270151-15403609,0.0,0.0,0.0,0.0
chr22:15433500-22665928,0.0,-0.13379947609842924,0.0,0.13379947609842924
chr22:22672513-22714749,0.0,0.0,0.0,0.0
chr22:22725750-24228038,0.0,-0.032899166158815996,0.0,0.032899166158815996
chr22:24263116-37678070,0.0,0.0,0.0,0.0
chr22:37683612-37705310,0.0,-0.33257709154555964,0.0,0.33257709154555964
chr22:37717564-49509094,0.0,0.0,0.0,0.0
chr23:3229-45135,0.0,-0.08842714109765576,0.019691766276873583,0.10811890737452934
chr23:96116-214107,0.0,0.0,0.0,0.0
chr23:268930-343473,0.0,0.0,0.0,0.0
chr23:354639-385792,0.0,0.0,0.0,0.0
chr23:422315-524509,0.0,0.0,0.0,0.0
chr23:959048-1398694,0.0,0.0,0.0,0.0
chr23:1672003-1706462,0.0,0.011477721222397645,0.0,0.011477721222397645
chr23:2702388-2969155,0.0,0.0,0.0,0.0
chr23:2979705-26516197,0.0,0.0,0.0,0.0
chr23:26537079-26627128,0.0,0.0,0.0,0.0
chr23:26666781-52769796,0.0,0.0,0.0,0.0
chr23:52775986-52832444,0.0,0.0,0.0,0.0
chr23:52844235-66511655,0.0,0.0,0.0,0.0
chr23:66527817-88259698,0.0,0.0,0.0,0.0
chr23:88434081-88986061,0.0,0.0,0.0,0.0
chr23:89001120-90763396,0.0,0.0,0.0,0.0
chr23:90837054-91203848,0.0,0.0,0.0,0.0
chr23:91234699-91344716,0.0,0.0,0.0,0.0
chr23:91365063-92103804,0.0,0.0,0.0,0.0
chr23:92209094-152935130,0.0,0.0,0.0,0.0
chr23:152994680-154492924,0.0,0.0,0.0,0.0
